X,Y,OBJECTID,ID,EXTERNO,DIRECCION,LOCALIDAD,EQUIPO,NUMEROINTERSECCIONES_POREQUIPO,UBICACIONEQUIPO,FECHAINSTALACION,OPERACIONACTUAL,FUNCIONAMIENTO,IMPLEMENTACION,TIPOINTERSECCION,GRUPOSENALES,TOTALGRUPOSENALES,NUMEROFASES,GRUPOSVEHICULARES,GRUPOS_BRT,GRUPOSPEATONALES,GRUPOSSONOROS,GRUPOSCICLISTAS,CANTIDADCONTADORES,FUNCIONDETECTORES,ZONAAUTOMATICA
-74.18111978,4.63056046399998,5142,933,3913,KR 88C X CL 51 S,BOSA,C900,SENCILLA,SI,2007/04/13 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,3,4",N/A,"21,22,23",N/A,NO,0,N/A,3422
-74.18656684,4.62801632600002,5143,935,3914,KR 88C X CL 56 S,BOSA,C900,SENCILLA,SI,2007/04/14 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,2,3,4",N/A,"21,23,24",N/A,NO,0,N/A,3422
-74.18244716,4.605275554,5144,1131,3915,KR 78J X CL 63 S,BOSA,ACTROS,DOBLE,SI,2008/10/21 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,EXCLUSIVA PEATONAL,2,6,2,4,N/A,24 (Exc),724,NO,0,Activación de sonoro,3419
-74.1836387,4.60492762000001,5145,1132,3915,KR 78J X CL 65 S,BOSA,NO,DOBLE,NO,2008/10/21 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,EXCLUSIVA PEATONAL,2,6,2,3,N/A,23 (Exc),723,NO,0,Activación de sonoro,3419
-74.18036737,4.62591866899999,5146,1070,3046,KR 87 X CL 53 S,BOSA,C900,SENCILLA,SI,2023/04/13 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",6,6,4,"1,3,4",N/A,"21,23,24",N/A,NO,0,N/A,3421
-74.08444274,4.58559974799999,5147,1358,3047,KR 8 X CL 1C S,SAN CRISTOBAL,ACTROS,SENCILLA,SI,2014/06/11 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",11,11,5,"1,3,4,5",N/A,"21,23,24,31","721, 723",41,0,"Brechas, Fases por demanda, Activación de sonoro",3607
-74.187095,4.61993765699998,5148,1736,3048,KR 86 BIS X AC 59C SUR,BOSA,C900,SENCILLA,SI,2022/02/21 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,2,"3,4",N/A,"24,23","724, 723",NO,0,Fase por demanda peatonal,3422
-74.15539707,4.621699503,5149,1754,3049,KR 78 K X CL 40 SUR ,KENNEDY,C900,SENCILLA,SI,2022/06/06 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,8,2,"1,5,2,4",N/A,"22,24,31",N/A,42,0,N/A,3528
-74.16692633,4.63987750699999,5150,1747,3050,KR 89 X CL 38 S,KENNEDY,C900,DOBLE,SI,2022/06/23 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",18,22,4,"1,3,3A,4,12,94",N/A,"21,23,23A,24,294,212,31,312",N/A,"41,412",0,N/A,3425
-74.16773888,4.63925652,5151,1669,3050,KR 89 X CL 38C S,KENNEDY,NO,DOBLE,NO,2023/02/23 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",6,22,2,"2,11",N/A,"22,211",N/A,"42,411",0,N/A,3425
-74.17730496,4.62841726300002,5152,1083,3051,KR 87 X DG 49 S,BOSA,C900,SENCILLA,SI,2023/04/13 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",6,6,3,"1,3,4",N/A,"21,23,24",N/A,NO,0,N/A,3421
-74.15533612,4.63271031400001,5153,1160,3056,KR 80C X DG 38 SUR,KENNEDY,C900,SENCILLA,SI,2023/03/13 00:00:00+00,NORMAL,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",10,10,4,"1,2,4,6,91,92",N/A,"22,24,31,36",N/A,NO,0,N/A,3509
-74.15023,4.62264900000002,5154,1409,3058,TV 78B X CL 36 S,KENNEDY,C900,SENCILLA,SI,2024/12/12 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,4,"1,2,4,5",N/A,"21,22,24",N/A,NO,0,N/A,3528
-74.17900826,4.62699865500002,5155,1410,3059,KR 87 X CL 51 S,BOSA,C900,SENCILLA,SI,2023/04/13 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",7,7,3,"1,3,4,5",N/A,"21,23,24",N/A,NO,0,N/A,3421
-74.18190748,4.624639075,5156,1415,3060,KR 87 X CL 54C S,BOSA,C900,SENCILLA,SI,2023/04/13 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",6,6,3,"1,5,6",N/A,"21,26,35",N/A,NO,0,N/A,3421
-74.14108116,4.61113044500001,5157,835,3397,AK 72 X CL 37D S,KENNEDY,C900,SENCILLA,SI,1990/07/05 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,3,"1,2,3,4,5",N/A,"22,23,24,31",N/A,NO,0,"Conteo, Brechas, Cola - Siguiente Intersección",3505
-74.14479329,4.599029513,5158,846,3398,AK 72 X CL 44 S,KENNEDY,C900,SENCILLA,SI,1994/01/10 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,EXCLUSIVA VEHICULAR,3,3,2,"1,2,4",N/A,N/A,N/A,NO,0,"Conteo, Brechas, Cola - Siguiente Intersección",3505
-74.14481549,4.58796179400002,5159,1111,3399,TV 60 X DG 52 S Y DG 52A S,TUNJUELITO,ACTROS,SENCILLA,SI,1996/08/06 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,5",N/A,"22,23,31,33",N/A,NO,0,N/A,3524
-74.14395205,4.60127289799999,5160,842,3400,AK 72 X CL 43A S,KENNEDY,C900,SENCILLA,SI,2004/04/05 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,2,"1,2,3",N/A,"22,23,31,33",N/A,NO,0,"Conteo, Brechas",3505
-74.17895427,4.62422156399998,5161,925,3401,AK 86 X CL 53 S,BOSA,C900,SENCILLA,SI,2004/07/09 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,3,"2,3,4",N/A,"22,23,24",N/A,NO,0,N/A,3421
-74.12774159,4.61342136899998,5162,795,3402,AK 68 X CL 18 S,KENNEDY,C900,DOBLE,SI,1990/04/18 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",10,15,4,"1,4,5,6,12,12A",N/A,"24,212,31",N/A,41,0,N/A,3508
-74.128436,4.61158,5163,1785,3402,KR 68 X CL 22 SUR,KENNEDY,NO,DOBLE,NO,2023/09/20 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL, CICLISTA",5,15,2,"2,2A,11",N/A,"22,211",N/A,"42,411",0,N/A,3508
-74.13176505,4.604822351,5164,806,3403,AK 68 X CL 37 S Y DG 35A S,KENNEDY,C900,SENCILLA,SI,1994/04/11 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",9,9,2,"1,2,3,4",N/A,"22,23,31",N/A,"41,42",0,N/A,3502
-74.1581809,4.63894740000001,5165,890,3404,AK 86 X CL 1B,KENNEDY,C900,SENCILLA,SI,2004/05/07 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,4,2,"2,2A","1B,2B","21,22",N/A,NO,0,N/A,3405
-74.16609367,4.631889054,5166,909,3406,AK 86 X CL 40B S,KENNEDY,C900,SENCILLA,SI,2004/05/11 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,2,"1A,2A","1B,2B","21,22","721, 722 (desconectados)",NO,0,N/A,3405
-74.17276703,4.61591683,5167,919,3486,AK 80 X CL 53 S,KENNEDY,ACTROS,DOBLE,SI,1988/01/29 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",7,16,3,"2,4,5,11",N/A,"22,24,311",N/A,NO,0,"Conteo, Brechas, Fases por demanda, Fases por demanda peatonal",3527
-74.17128,4.61699700000003,5168,1857,3486,AK 80 X CL 51 S,KENNEDY,NO,DOBLE,NO,2024/09/02 00:00:00+00,NORMAL,RP-TA,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",9,16,3,"1,6,12,101",N/A,"21,31,36,212,312",N/A,NO,0,N/A,3527
-74.15082788,4.61394290599998,5169,866,3487,KR 73 X CL 40 S,KENNEDY,ACTROS,SENCILLA,SI,2004/10/15 00:00:00+00,NORMAL,R-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,3,"1,2,3,4",N/A,"22,24,31,33",N/A,NO,0,"Conteo, Brechas",3531
-74.15641441,4.61879573800002,5170,886,3488,TV 78B X CL 41 S,KENNEDY,ACTROS,SENCILLA,SI,2004/10/21 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",12,12,4,"1,2,3,4",N/A,"22,23,24,31","722, 723, 724, 731",NO,0,"Conteo, Brechas, Fases por demanda, Fases por demanda peatonal sonoro",3531
-74.17692392,4.62589378600001,5171,1339,3489,AK 86 X DG 49 S,KENNEDY,C900,DOBLE,SI,2014/05/30 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,15,2,"2,91,94",N/A,"22,294,391",N/A,NO,0,N/A,3421
-74.176567,4.62400600000001,5172,1830,3489,KR 85A X DG 49 S,KENNEDY,NO,DOBLE,NO,2024/07/08 00:00:00+00,NORMAL,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",9,15,3,"3,7,11,12,14",N/A,"23,211,212,214",N/A,NO,0,N/A,3421
-74.12246607,4.59392466600002,5173,1059,3490,TV 35 X CL 38BIS S,PUENTE ARANDA,C900,SENCILLA,SI,2005/08/04 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,EXCLUSIVA PEATONAL,6,8,2,"3A,4A","3B,4B","23,24 (Exc)","723, 724",NO,0,Fases por demanda peatonal sonoro,3622
-74.1917172,4.62998932699998,5174,1744,3491,AK 89B X CL 59 S,BOSA,C900,SENCILLA,SI,2008/10/31 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",6,6,2,"1,2",N/A,"21,22",PROYECTADOS,"41, 42",0,Activación de sonoro,3422
-74.12653916,4.58191457999999,5175,1075,3492,KR 26 X CL 44 S,RAFAEL URIBE,C900,SENCILLA,SI,1988/12/21 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",10,10,3,"2,3,4,7",N/A,"22,23,24,32,33,34 (Reg)",N/A,NO,0,N/A,3524
-74.12707877,4.58323186600001,5176,1078,3493,KR 27 X CL 44 S,RAFAEL URIBE,C900,SENCILLA,SI,1989/10/01 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,2,"1,3,4",N/A,"21,23,31,34",N/A,NO,0,N/A,3524
-74.18851733,4.604457174,5177,936,3916,TV 78L X CL 68 S,BOSA,NO,DOBLE,NO,1998/04/28 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,11,2,"1,4,12,64",N/A,"24,212",N/A,NO,0,N/A,3417
-74.18897681,4.604151398,5178,937,3916,TV 78L X CL 68A S,BOSA,C900,DOBLE,SI,1998/04/28 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,11,2,"2,3,11",N/A,"22,23",N/A,NO,0,N/A,3417
-74.17278773,4.63215725100002,5179,1205,3917,KR 87D X AC 43 S,KENNEDY,C900,SENCILLA,SI,2010/12/29 00:00:00+00,PMT,BT-TF,DEFINITIVA,EXCLUSIVA PEATONAL,2,2,2,3,N/A,23,723,NO,0,Fases por demanda peatonal sonoro,3425
-74.18859547,4.61774031800002,5180,1268,3918,KR 84B X CL 62 S,BOSA,C900,SENCILLA,SI,2017/11/22 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",18,18,3,"1A,2A,3,4",N/A,"21,22,23,24,31,32","721, 722, 723, 724, 731, 732",NO,0,Fases por demanda peatonal sonoro,3421
-74.1807721,4.59865173200001,5181,1364,3919,KR 77J X CL 65 S,BOSA,ACTROS,DOBLE,SI,2014/11/28 00:00:00+00,PMT,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,13,3,"1,5,13,92A",N/A,"21,31,213,292A",N/A,NO,0,"Brechas, Fases por demanda, Cola - Siguiente Intersección",3501
-74.1815196,4.60027465600001,5182,1365,3919,KR 77M X CL 65 S,BOSA,NO,DOBLE,NO,2014/11/28 00:00:00+00,PMT,RP-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,13,3,"2,3",N/A,"22,23,32",N/A,NO,0,"Brechas, Fases por demanda",3501
-74.17209766,4.637846147,5183,1424,3921,KR 89C X CL 42A S,KENNEDY,C900,DOBLE,SI,2015/06/30 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",16,23,5,"1,12,3,4,7,8",N/A,"21,212,24,33","721, 722, 724, 733","43, 44",0,Activación de sonoro,3422
-74.17352968,4.637339881,5184,1743,3921,KR 89C X CL 42F S,KENNEDY,NO,DOBLE,NO,2022/01/11 00:00:00+00,PMT,BT-TA,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",7,23,4,"11,2,3A,4A",N/A,"22,211, 24A",N/A,NO,0,N/A,3422
-74.17054356,4.63870241199999,5185,1524,3923,KR 89C X CL 40B S,KENNEDY,C900,SENCILLA,SI,2017/04/05 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",18,18,3,"1,2,3,4",N/A,"21,22,23,24,33,34","721, 722,723, 724, 733 Desconectados","43, 44",0,Activación de sonoro,3422
-74.20322592,4.60966266899999,5186,1549,3924,KR 80J X AC 75 S,BOSA,C900,SENCILLA,SI,2017/04/06 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,4,"3,4,5,7,91",N/A,"23,24,25,32",N/A,NO,0,N/A,3421
-74.16771872,4.647831102,5187,1433,3061,KR 93 D X CL 26 SUR,KENNEDY,C900,SENCILLA,SI,2022/12/01 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",5,5,2,"3, 4",N/A,24,N/A,"41, 42",0,N/A,3425
-74.17741882,4.63527182899998,5188,1434,3062,KR 89 X CL 46 SUR,KENNEDY,C900,SENCILLA,SI,2023/02/23 00:00:00+00,NORMAL,R-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,8,2,"1,2",N/A,"21,22","721,722","41,42",0,N/A,3425
-74.161119,4.63785899999999,5189,1487,3064,KR 86F X CL 33 S,KENNEDY,C900,SENCILLA,SI,2023/08/15 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",6,6,3,"3,8,93",N/A,"23,28,393",N/A,NO,0,N/A,3405
-74.160103,4.64128499999998,5190,1488,3065,KR 87F X CL 2,KENNEDY,C900,SENCILLA,SI,2023/08/14 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",5,5,2,"1,3,4",N/A,"21,23",N/A,NO,0,N/A,3405
-74.159318,4.64041700000001,5191,1492,3066,KR 87 X CL 2,KENNEDY,C900,SENCILLA,SI,2023/08/14 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",6,6,3,"1,3,4",N/A,"21,23,24",N/A,NO,0,N/A,3405
-74.160916,4.63892399999997,5192,1499,3067,KR 87 X CL 26 SUR,KENNEDY,C900,SENCILLA,SI,2023/08/14 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",6,6,3,"1,3,4",N/A,"21,23,24",N/A,NO,0,N/A,3405
-74.13247154,4.60604048900001,5193,1503,3068,KR 68A X DG 34 SUR,KENNEDY,C900,DOBLE,SI,2023/01/18 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",4,8,3,"1, 93",N/A,"21, 293",N/A,NO,0,N/A,3502
-74.13267712,4.60569023199997,5194,1512,3068,"	KR 68A X DG 35 A SUR",KENNEDY,NO,DOBLE,NO,2023/01/18 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",4,8,3,"8,11",N/A,"28, 211",N/A,NO,0,N/A,3502
-74.13665177,4.59939703399999,5195,1505,3069,"	KR 68A X CL 39 SUR",KENNEDY,C900,SENCILLA,SI,2023/01/18 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",4,4,2,"1, 93",N/A,"21, 293",N/A,NO,0,N/A,3502
-74.13782181,4.601516258,5196,1626,3070,KR 68D X CL 39 S,KENNEDY,C900,SENCILLA,SI,2023/03/29 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",7,7,4,"1,2,3",N/A,"21,22,23,24",N/A,NO,0,N/A,3502
-74.14217384,4.597055958,5197,1637,3071,KR 68D X CL 44 S,KENNEDY,C900,SENCILLA,SI,2023/03/29 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",6,6,3,"2,3,4",N/A,"22,23,24",N/A,NO,0,N/A,3502
-74.17072672,4.62840346299998,5198,916,3407,AK 86 X AC 43 S,KENNEDY,C900,SENCILLA,SI,2004/07/22 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",13,13,4,"1A,2A,3,4,5,8","1B,2B","21,22,23,28,31,32",N/A,NO,0,N/A,3405
-74.17336714,4.62729718000003,5199,920,3408,AK 86 X CL 46 S,KENNEDY,C900,DOBLE,SI,2004/07/15 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",13,17,4,"1A,2,91A,93A","6B,7B,91B,93B","22,293A,293B,27B,391",N/A,NO,0,Cola - Siguiente Intersección,3421
-74.17314,4.62698399999999,5200,1831,3408,KR 85A X CL 46 S,KENNEDY,NO,DOBLE,NO,2024/07/09 00:00:00+00,NORMAL,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",4,17,2,"2A,4",N/A,"22A,24",N/A,NO,0,N/A,3421
-74.10513334,4.60638099900001,5201,703,3409,KR 34 X AC 3,PUENTE ARANDA,C900,SENCILLA,SI,1993/12/30 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"2,3,4,7",N/A,"22,24,33",N/A,NO,0,N/A,3624
-74.11966017,4.619624391,5202,772,3410,KR 56 X AC 3,PUENTE ARANDA,ACTROS,DOBLE,SI,1993/12/30 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",8,17,3,"1,4,11,13",N/A,"21,34,213,311",N/A,NO,0,"Conteo, Brechas, Cola - Siguiente Intersección",3508
-74.1212474,4.62117894699998,5203,779,3410,KR 60 X AC 3,PUENTE ARANDA,NO,DOBLE,NO,1993/12/30 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,17,2,"2,3,12,14",N/A,"22,23,212,312,214",N/A,NO,0,"Conteo, Brechas, Cola - Siguiente Intersección",3508
-74.10347932,4.60519795599998,5204,691,3411,KR 31D X AC 3,PUENTE ARANDA,C900,SENCILLA,SI,1993/12/20 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,10,3,"1,3,4,91",N/A,"21,23,34",721.723.734,NO,0,Activación de sonoro,3624
-74.10686601,4.60783881999998,5205,712,3412,AK 36 X AC 3,PUENTE ARANDA,C900,SENCILLA,SI,1998/08/02 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,4,"1,3,4,6,92",N/A,"21,22,24,33",N/A,NO,0,N/A,3624
-74.09817596,4.58665586500001,5206,995,3413,TV 18BIS X CL 13A S,ANTONIO NARINO,C900,DOBLE,SI,1990/09/19 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",5,17,5,"4,94",N/A,"24,294,32","724, 7294, 732",NO,0,Activación de sonoro,3605
-74.0984349,4.58664574400001,5207,996,3413,KR 17 Y TV 18BIS X CL 14 S,ANTONIO NARINO,NO,DOBLE,NO,1990/09/19 00:00:00+00,NORMAL,RP-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,17,5,"2,2A,3,92A",N/A,"22,22A,23,292A,322A",N/A,NO,0,N/A,3605
-74.12857271,4.58673772399999,5208,1081,3494,KR 33 X CL 44 S,RAFAEL URIBE,C900,SENCILLA,SI,1989/10/01 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",10,10,4,"1,2,3,4,8,93,94",N/A,"21,32,294",N/A,NO,0,N/A,3524
-74.12473409,4.58153607999998,5209,1064,3495,KR 25A X CL 42 S Y DG 41A S,RAFAEL URIBE,C900,SENCILLA,SI,1989/10/01 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",7,7,3,"1,1A,4",N/A,"21,21A,24,31 (Reg)",N/A,NO,0,N/A,3524
-74.12561222,4.58362163800001,5210,1072,3496,KR 27 X CL 42 S,RAFAEL URIBE,C900,SENCILLA,SI,1989/10/01 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",5,5,2,"1,4",N/A,"21,24,34",N/A,NO,0,N/A,3524
-74.12390263,4.59937431499998,5211,786,3497,AK 50 X CL 33 S,PUENTE ARANDA,ACTROS,SENCILLA,SI,1995/01/05 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",10,10,3,"1,2,3,4",N/A,"21,22,23,24,31,32 (Reg)",N/A,NO,0,N/A,3525
-74.12525489,4.59770677900002,5212,790,3498,AK 50 X CL 37A S,PUENTE ARANDA,C900,SENCILLA,SI,2000/10/07 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",9,9,4,"1,2,3,92",N/A,"21,23,32,33",N/A,44,0,N/A,3525
-74.12625461,4.595537799,5213,1073,3499,AK 50 X CL 39A S,PUENTE ARANDA,ACTROS,SENCILLA,SI,2000/09/09 00:00:00+00,Desvío - PMT,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",9,9,4,"1,2,3,4,6",N/A,"22,23,24,31",N/A,NO,0,"Brechas, Fases por demanda",3525
-74.17988731,4.63458973399997,5214,1154,3500,AK 89B X CL 49 S,BOSA,C900,SENCILLA,SI,2009/07/24 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",21,21,3,"1,2,3,4,792,793,794",N/A,"21,22,24,31,32,34","721,722,724,731,732,734","41,42",0,N/A,3425
-74.18262469,4.63365023300003,5215,1157,3501,AK 89 X CL 51 S,BOSA,C900,SENCILLA,SI,2009/10/19 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",8,8,2,"1,2",N/A,"21,22","721, 722","41, 42",0,N/A,3422
-74.10451758,4.59356440800002,5216,1021,3502,AK 27 X CL 14 S,ANTONIO NARINO,ACTROS,SENCILLA,SI,2006/10/06 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,EXCLUSIVA PEATONAL,4,4,2,"1,2",N/A,"21,22 (Exc)",N/A,NO,0,N/A,3618
-74.18882699,4.63121134099998,5217,1162,3503,AK 89 X CL 56F S,BOSA,C900,SENCILLA,SI,2009/10/30 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",9,9,3,"1,2,3",N/A,"22,23,31,34",N/A,"41, 42",0,N/A,3422
-74.173785,4.63405799999998,5218,1832,3504,KR 88C X AC 43 S,KENNEDY,C900,SENCILLA,SI,2010/12/29 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",4,4,2,"2,3",N/A,"22,23",N/A,NO,0,N/A,3425
-74.20135063,4.61258807500002,5219,1550,3925,KR 81F X AC 75 S,BOSA,C900,SENCILLA,SI,2018/05/18 00:00:00+00,PMT,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,4,"1,2",N/A,"21,22","721, 722 (Desconectados)",NO,0,Activación de sonoro,3421
-74.19858469,4.61329858099998,5220,1551,3926,AK 82A X CL 73D S,BOSA,C900,SENCILLA,SI,2018/07/16 00:00:00+00,PMT,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",18,18,2,"1A,2A,3,4","1B,2B","21,22,23,24,31,32","721,722,723,724,731,732",NO,0,N/A,3421
-74.19499592,4.61320352299998,5221,1552,3927,AK 82B X CL 71A S,BOSA,C900,SENCILLA,SI,2018/07/16 00:00:00+00,PMT,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",21,21,3,"1A, 2A, 3, 4 , 91",N/A,"21, 22, 23, 24,291, 31, 32 ","722, 723 ,724, 7291, 731",NO,0,Activación de sonoro,3421
-74.15507395,4.576076801,5222,1633,3928,KR 47A X AC 68 S,CIUDAD BOLIVAR,C900,SENCILLA,SI,2019/05/22 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL",6,6,2,"1,2",N/A,"21,22 (Exc)","721, 722",NO,0,Fases por demanda peatonal,3510
-74.19164163,4.60993610100002,5223,1634,3929,KR 81 X CL 68A S,BOSA,C900,SENCILLA,SI,2019/09/11 00:00:00+00,NORMAL,BT-TA,DEFINITIVA,"VEHICULAR, PEATONAL",8,8,4,"1,2,3,4",N/A,"21,22,23,24",N/A,NO,0,"Brechas, Fases por demanda",3421
-74.14111617,4.59536029499998,5224,1638,3072,KR 54 X DG 45A S,TUNJUELITO,C900,SENCILLA,SI,2023/03/29 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",4,4,2,"1,1A",N/A,"21,21A",N/A,NO,0,N/A,3514
-74.13791818,4.59428239900001,5225,1644,3073,KR 53 X DG 45B S,TUNJUELITO,C900,SENCILLA,SI,2023/03/29 00:00:00+00,PMT,BT-TF,PROVISIONAL_PMT,"VEHICULAR, PEATONAL",7,7,3,"1,2,3,93",N/A,"22,23,31",N/A,NO,0,N/A,3503
-74.16229769,4.64381834199997,5226,1651,3074,KR 89 X CL 2,KENNEDY,C900,SENCILLA,SI,2023/02/23 00:00:00+00,NORMAL,BT-TF,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",6,6,2,"1,2",N/A,"21,22",PROYECTADOS,"41,42",0,N/A,3425
-74.16533463,4.64111889399999,5227,1666,3075,AK 89 X CL 34A SUR,KENNEDY,C900,SENCILLA,SI,2023/02/14 00:00:00+00,NORMAL,CA-TA,DEFINITIVA,"VEHICULAR, PEATONAL, CICLISTA",20,20,3,"1,2,6,7,93,791",N/A,"21,22,23,31,32,34","721,722,723,731,732,734","41,42",0,N/A,3425
